,STATE,NAME,geometry
21780,TX,walgreens,POINT (-95.1864231 30.0519959)
21781,TX,walgreens,POINT (-95.2273891 29.6816587)
21782,TX,walgreens,POINT (-95.1727213 29.6502313)
21796,TX,walgreens,POINT (-95.6846295 29.8973106)
21797,TX,walgreens,POINT (-95.5839576 29.9040347)
21798,TX,walgreens,POINT (-95.6465284 29.8494923)
21799,TX,walgreens,POINT (-95.7183045 29.7903965)
21800,TX,walgreens,POINT (-94.9769377 29.7658191)
21801,TX,walgreens,POINT (-95.0196575 29.6519129)
21802,TX,walgreens,POINT (-95.7245317 29.8802802)
21803,TX,walgreens,POINT (-95.187195 29.6657412)
21804,TX,walgreens,POINT (-95.6688739 29.8796956)
21805,TX,walgreens,POINT (-95.2962843 30.0055645)
21806,TX,"walmart, wal-mart",POINT (-95.0656796 29.8943508)
21813,TX,walgreens,POINT (-95.1625366 29.9975968)
21814,TX,cvs,POINT (-95.5709359 29.6749113)
21816,TX,walgreens,POINT (-95.603546 29.7367365)
21817,TX,walgreens,POINT (-95.6827494 29.8646937)
21818,TX,cvs,POINT (-95.1916905 29.9879044)
21820,TX,walgreens,POINT (-95.4187356 29.7055877)
21821,TX,walgreens,POINT (-95.4283528 29.7259991)
21822,TX,walgreens,POINT (-95.6084811 29.7705635)
21823,TX,walgreens,POINT (-95.2137062 29.5837555)
21824,TX,walgreens,POINT (-95.6031653 29.6788923)
21829,TX,walgreens,POINT (-95.3293101 29.8693646)
21830,TX,"walmart, wal-mart",POINT (-95.2527095 29.9365535)
21832,TX,walgreens,POINT (-95.3029028 29.8479595)
21833,TX,walgreens,POINT (-95.4780964 29.9602662)
21834,TX,walgreens,POINT (-95.5078398 29.655367)
21835,TX,walgreens,POINT (-95.1118636 29.5741465)
21836,TX,walgreens,POINT (-95.4258845 29.6808826)
21837,TX,walgreens,POINT (-95.4979016 29.9619982)
21838,TX,walgreens,POINT (-95.1727818 29.8072112)
21839,TX,walgreens,POINT (-95.4599735 29.8201254)
21840,TX,walgreens,POINT (-95.404071 29.7527241)
21841,TX,walgreens,POINT (-95.4778084 29.6793443)
21842,TX,"walmart, wal-mart",POINT (-95.644792 29.8442721)
21843,TX,"walmart, wal-mart",POINT (-95.5441246 29.8211508)
21844,TX,"walmart, wal-mart",POINT (-95.2375598 29.6307751)
21851,TX,cvs,POINT (-95.2010944 29.6904214)
21852,TX,walgreens,POINT (-95.5253635 30.0208252)
21853,TX,walgreens,POINT (-95.6042598 29.7243326)
21855,TX,"walmart, wal-mart",POINT (-95.4304308 30.0645863)
21856,TX,"walmart, wal-mart",POINT (-95.6517613 29.8769531)
21857,TX,walgreens,POINT (-95.3914891 29.7682736)
21858,TX,walgreens,POINT (-95.4393296 29.6920943)
21859,TX,walgreens,POINT (-95.625759 29.7566087)
21860,TX,walgreens,POINT (-95.5553108 30.0321782)
21861,TX,walgreens,POINT (-95.6073922 30.0132402)
21862,TX,walgreens,POINT (-95.6432149 29.7350945)
21863,TX,walgreens,POINT (-95.4658503 29.6267399)
21864,TX,walgreens,POINT (-95.5207943 29.7059796)
21867,TX,"walmart, wal-mart",POINT (-95.1001034 29.6668752)
21871,TX,"walmart, wal-mart",POINT (-95.1764803 29.9956397)
21874,TX,cvs,POINT (-94.9780535 29.7660895)
21875,TX,cvs,POINT (-95.4757239 29.7043898)
21888,TX,cvs,POINT (-95.0628674 29.8990021)
21889,TX,walgreens,POINT (-95.6767324 29.9478669)
21890,TX,cvs,POINT (-95.1097841 29.5744092)
21899,TX,walgreens,POINT (-95.4021299 29.7091434)
21903,LA,walgreens,POINT (-93.2329407 30.1766033)
21904,LA,walgreens,POINT (-93.2180118 30.1839112)
21914,LA,"walmart, wal-mart",POINT (-91.8153494 29.9861643)
21926,LA,walgreens,POINT (-91.820859 29.9862412)
21928,LA,cvs,POINT (-91.8260444 29.9863435)
21929,LA,cvs,POINT (-91.9905388 30.1596514)
21930,LA,"walmart, wal-mart",POINT (-91.9434735 30.1441628)
21931,LA,walgreens,POINT (-91.9445998 30.1413455)
21933,LA,cvs,POINT (-91.800786 30.0010009)
21937,LA,cvs,POINT (-92.0362053 30.1680405)
21940,LA,walgreens,POINT (-92.0475207 30.1564981)
21941,LA,cvs,POINT (-92.059683 30.1936796)
21944,TX,cvs,POINT (-95.0621551 29.5406442)
21945,TX,cvs,POINT (-95.1268102 29.5010509)
21946,TX,cvs,POINT (-95.1539314 29.4903847)
21947,TX,cvs,POINT (-94.8307489 29.2762207)
21948,TX,cvs,POINT (-95.0634922 29.4941384)
21953,TX,"walmart, wal-mart",POINT (-95.0897412 29.4702092)
21957,LA,cvs,POINT (-92.2862168 29.9978901)
21959,TX,"walmart, wal-mart",POINT (-95.037505 29.4020452)
21961,TX,cvs,POINT (-95.1126422 29.3816642)
21963,TX,"walmart, wal-mart",POINT (-95.0182609 29.5347873)
21967,TX,cvs,POINT (-95.410225 30.1228245)
21968,TX,walgreens,POINT (-95.4489816 30.126248)
21969,TX,"walmart, wal-mart",POINT (-95.4527466 30.1280926)
21975,TX,cvs,POINT (-95.5041984 30.1672931)
21976,TX,cvs,POINT (-95.5376303 30.1830761)
21978,TX,walgreens,POINT (-95.1881754 29.510337)
21979,TX,walgreens,POINT (-95.0929658 29.4410794)
21980,TX,walgreens,POINT (-95.5345004 30.1785643)
21983,TX,walgreens,POINT (-95.4877699 30.1838189)
21984,TX,walgreens,POINT (-95.2325437 30.104115)
21985,TX,"walmart, wal-mart",POINT (-95.5883381 30.1898553)
21989,TX,cvs,POINT (-95.3734467 28.9570619)
21990,TX,walgreens,POINT (-95.2443494 29.4096379)
21994,TX,cvs,POINT (-94.1655686 30.1329766)
21996,TX,walgreens,POINT (-94.13019 30.0675714)
21997,TX,walgreens,POINT (-95.6196764 29.651599)
21998,TX,walgreens,POINT (-95.7744396 29.7149744)
21999,TX,"walmart, wal-mart",POINT (-94.167361 30.1228426)
22000,TX,walgreens,POINT (-95.7704499 29.5791581)
22001,TX,walgreens,POINT (-95.5258125 29.5956373)
22002,TX,"walmart, wal-mart",POINT (-93.9410835 29.9364317)
22003,TX,walgreens,POINT (-95.4804714 29.5185936)
22006,TX,walgreens,POINT (-95.6326906 29.5844877)
22008,TX,"walmart, wal-mart",POINT (-95.5730075 29.6441347)
22009,TX,"walmart, wal-mart",POINT (-95.5680265 29.5734648)
22012,TX,walgreens,POINT (-95.1624024 29.5215717)
22023,TX,cvs,POINT (-95.6182558 29.6514898)
22024,TX,cvs,POINT (-95.7728911 29.5588041)
22025,TX,cvs,POINT (-95.6228418 29.588023)
22028,TX,cvs,POINT (-93.7482233 30.1158157)
22029,TX,"walmart, wal-mart",POINT (-93.8444233 30.0247957)
22037,TX,cvs,POINT (-96.0962777 29.3261327)
22039,TX,"walmart, wal-mart",POINT (-96.1245897 29.3285809)
22052,TX,"walmart, wal-mart",POINT (-96.0603449 30.0922414)
22055,TX,"walmart, wal-mart",POINT (-94.7752582 30.0756447)
22063,TX,cvs,POINT (-96.3968064 30.1446406)
22065,TX,"walmart, wal-mart",POINT (-96.3931914 30.1400292)
22075,LA,cvs,POINT (-92.0332998 30.1457346)
22081,LA,cvs,POINT (-92.0138419 30.1089418)
22088,FL,cvs,POINT (-80.5221384 25.0053053)
22108,PR,"walmart, wal-mart",POINT (-66.1415695 18.3837807)
22111,PR,walgreens,POINT (-65.8699945 18.0457934)
22114,PR,walgreens,POINT (-67.1533366 18.4090991)
22115,PR,walgreens,POINT (-66.0523052 18.2004735)
22116,PR,walgreens,POINT (-66.0719593 18.4558856)
22117,PR,walgreens,POINT (-66.0238523 18.4425721)
22118,PR,walgreens,POINT (-66.7221245 18.462542)
22119,FL,cvs,POINT (-81.7713872 24.5639613)
22120,PR,walgreens,POINT (-66.2735015 18.4641343)
22121,PR,walgreens,POINT (-66.6113257 18.0152339)
22122,PR,wal-mart,POINT (-66.0215149 18.2483193)
22130,PR,walgreens,POINT (-66.0681725 18.3702149)
22131,PR,walgreens,POINT (-66.0559868 18.4029283)
22136,PR,"walmart, wal-mart",POINT (-65.9963324 18.3940171)
22137,PR,"walmart, wal-mart",POINT (-66.7712244 18.4805132)
22143,PR,walgreens,POINT (-65.90455 18.2325736)
22146,PR,walgreens,POINT (-65.879789 18.171596)
22147,PR,walgreens,POINT (-66.4745995 18.4325285)
22148,PR,"walmart, wal-mart",POINT (-66.4577452 18.4408442)
22149,PR,walgreens,POINT (-67.1493738 18.2136984)
22222,PR,walgreens,POINT (-66.0509561 18.4485587)
22223,PR,walgreens,POINT (-66.000341 18.3934483)
22230,PR,walgreens,POINT (-66.066367 18.4551504)
22238,PR,walgreens,POINT (-66.8918066 17.9956762)
22240,PR,"walmart, wal-mart",POINT (-65.657305 18.3398406)
22242,PR,walgreens,POINT (-66.3210715 18.4124637)
22255,PR,walgreens,POINT (-66.0465155 18.3765325)
22260,PR,walgreens,POINT (-66.1189494 18.3619919)
22267,PR,walgreens,POINT (-65.9659753 18.1844119)
22270,PR,walgreens,POINT (-66.2234025 18.4051168)
22286,PR,walgreens,POINT (-66.6356723 17.9960769)
22287,PR,walgreens,POINT (-66.0417909 18.3961457)
22315,FL,cvs,POINT (-80.4424242 25.0925993)
22316,FL,cvs,POINT (-80.6229579 24.9296351)
22317,FL,cvs,POINT (-81.3571683 24.6704577)
22318,FL,walgreens,POINT (-81.8020365 24.5552228)
22324,PR,walgreens,POINT (-66.1870452 18.368679)
22325,PR,walgreens,POINT (-66.1434479 18.3936706)
22326,PR,walgreens,POINT (-67.1545258 18.4689045)
22328,PR,walgreens,POINT (-66.1808921 18.4037869)
22329,PR,walgreens,POINT (-65.6639546 18.3354254)
22330,PR,walgreens,POINT (-66.6001172 18.0182803)
22331,PR,walgreens,POINT (-66.3770077 18.4440269)
22341,PR,walgreens,POINT (-66.1876868 18.3484342)
22348,PR,walgreens,POINT (-66.0755671 18.4004848)
22353,PR,wal-mart,POINT (-65.9242025 18.3755295)
22358,PR,walgreens,POINT (-66.4017556 18.3250101)
22365,PR,"walmart, wal-mart",POINT (-65.8073968 18.1412169)
22370,PR,walgreens,POINT (-65.7195437 18.3765338)
22373,PR,walgreens,POINT (-66.2735935 18.2722079)
22374,PR,"walmart, wal-mart",POINT (-67.141743 18.1557895)
22376,PR,walgreens,POINT (-66.4579366 18.4389101)
22378,PR,walgreens,POINT (-65.8251495 18.1452841)
22380,PR,walgreens,POINT (-65.7925456 18.3794524)
22383,PR,walgreens,POINT (-66.2911092 17.9830807)
22439,PR,walgreens,POINT (-65.9777984 18.3953244)
22440,PR,walgreens,POINT (-66.1604737 18.4245793)
22441,PR,walgreens,POINT (-65.9686578 18.4176182)
22446,PR,walgreens,POINT (-66.0769601 18.4259347)
22454,PR,wal-mart,POINT (-66.1646049 18.4415135)
22466,PR,walgreens,POINT (-66.9977191 18.346215)
22468,PR,walgreens,POINT (-66.0749852 18.4242475)
22469,PR,walgreens,POINT (-66.3971103 18.4456215)
22473,PR,cvs,POINT (-66.0615425 18.4079294)
22487,PR,walgreens,POINT (-67.0420403 18.0814952)
22535,PR,wal-mart,POINT (-66.1854176 18.3490058)
22537,FL,cvs,POINT (-81.7981054 24.5513581)
22538,FL,walgreens,POINT (-80.4407125 25.0934026)
22542,PR,walgreens,POINT (-66.1364889 18.1232133)
22543,PR,walgreens,POINT (-66.0392164 18.2218014)
22544,PR,walgreens,POINT (-66.1598973 18.3951777)
22545,PR,walgreens,POINT (-66.5427556 18.4353328)
22546,PR,walgreens,POINT (-66.0228701 18.2501501)
22547,PR,walgreens,POINT (-66.0147773 18.4424772)
22548,PR,walgreens,POINT (-65.9325429 18.3757739)
22549,PR,walgreens,POINT (-66.1568324 18.1091622)
22550,PR,walgreens,POINT (-67.1581717 18.2985875)
22551,PR,walgreens,POINT (-66.1164964 17.9748059)
22552,PR,walgreens,POINT (-66.7687177 18.4837506)
22553,PR,walgreens,POINT (-67.1459469 18.1540378)
22555,PR,walgreens,POINT (-66.7118295 18.2696947)
22556,PR,"walmart, wal-mart",POINT (-66.0159708 18.2466923)
22564,PR,walgreens,POINT (-66.731496 18.4684353)
22571,PR,wal-mart,POINT (-65.9963298 18.3940152)
22574,PR,"walmart, wal-mart",POINT (-66.0951495 17.9805956)
22579,PR,walgreens,POINT (-66.4889001 18.4309017)
22583,PR,walgreens,POINT (-65.8715205 18.3794129)
22605,PR,wal-mart,POINT (-65.800463 18.1475375)
22622,PR,walgreens,POINT (-66.064492 18.4084312)
22651,PR,walgreens,POINT (-66.1563065 18.1783457)
22660,PR,"walmart, wal-mart",POINT (-66.3808781 18.0168969)
22662,PR,wal-mart,POINT (-66.1777333 18.4368847)
22664,PR,walgreens,POINT (-66.105476 18.409321)
22665,PR,walgreens,POINT (-66.0172744 18.3691944)
22666,PR,walgreens,POINT (-66.0024238 18.3549959)
22681,PR,wal-mart,POINT (-66.1173637 18.3840635)
22688,PR,wal-mart,POINT (-66.2836205 18.4571119)
22711,PR,cvs,POINT (-66.1802355 18.4045017)
22712,PR,cvs,POINT (-66.1578017 18.3939018)
22726,PR,walgreens,POINT (-66.8522482 18.026846)
22730,PR,wal-mart,POINT (-66.6280105 17.9936559)
22737,PR,walgreens,POINT (-67.0295793 18.0882807)
22738,PR,walgreens,POINT (-66.0582492 18.3696633)
22765,FL,cvs,POINT (-81.074027 24.7154972)
22767,FL,walgreens,POINT (-81.0383139 24.7291124)
22769,FL,walgreens,POINT (-81.7729797 24.5666293)
22771,PR,walgreens,POINT (-66.1924303 18.3815851)
22772,PR,walgreens,POINT (-66.1593272 18.3543943)
22773,PR,walgreens,POINT (-66.1696448 18.3822557)
22774,PR,walgreens,POINT (-65.9626069 18.3816794)
22775,PR,walgreens,POINT (-66.3117951 18.3406889)
22776,PR,walgreens,POINT (-65.9833872 18.4163032)
22777,PR,walgreens,POINT (-66.0365688 18.2503472)
22779,PR,walgreens,POINT (-66.0939634 18.3752561)
22781,PR,walgreens,POINT (-65.6448644 18.2956954)
22782,PR,walgreens,POINT (-66.628056 18.0041912)
22783,PR,walgreens,POINT (-66.5081922 18.0460283)
22793,PR,walgreens,POINT (-66.0549516 18.4517025)
22797,PR,walgreens,POINT (-65.9920782 18.4159188)
22798,PR,"walmart, wal-mart",POINT (-65.6743174 18.3430734)
22799,PR,"walmart, wal-mart",POINT (-66.1414165 18.1179062)
22802,PR,wal-mart,POINT (-66.7904738 18.4867861)
22805,PR,"walmart, wal-mart",POINT (-67.0224955 18.4677852)
22810,PR,walgreens,POINT (-66.2773556 18.3431345)
22816,PR,walgreens,POINT (-65.7998317 18.1463209)
22865,PR,walgreens,POINT (-66.3671898 18.0663099)
22873,PR,"walmart, wal-mart",POINT (-66.5984476 18.0251652)
22895,PR,walgreens,POINT (-66.0396269 18.2422396)
22899,PR,walgreens,POINT (-66.156418 18.3688344)
22902,PR,walgreens,POINT (-66.0048653 18.3978776)
22907,PR,walgreens,POINT (-66.1653781 18.4381065)
22913,PR,walgreens,POINT (-67.1506672 18.1772609)
22919,PR,walgreens,POINT (-66.1139354 18.4287659)
22926,PR,walgreens,POINT (-66.0637201 18.3566697)
22932,PR,walgreens,POINT (-66.1796774 18.4380942)
22941,PR,wal-mart,POINT (-65.7208309 18.3765886)
22958,PR,cvs,POINT (-66.1138278 18.4636836)
23027,PR,cvs,POINT (-66.7355758 18.4723186)
23028,PR,cvs,POINT (-66.1953365 18.3428204)
23049,PR,cvs,POINT (-65.6612438 18.3306018)
23050,PR,cvs,POINT (-66.272162 18.4631108)
23051,PR,walgreens,POINT (-66.2003943 18.4053827)
23076,PR,walgreens,POINT (-66.0790868 18.4539759)
23078,PR,"walmart, wal-mart",POINT (-65.8866148 18.3797265)
23079,PR,walgreens,POINT (-66.7189208 18.0455052)
23081,PR,walgreens,POINT (-65.837224 18.3776233)
23087,PR,"walmart, wal-mart",POINT (-66.640489 17.9982486)
23099,WI,walgreens,POINT (-90.884445 46.5916027)
23110,NC,cvs,POINT (-76.6454169 34.7244106)
23111,NJ,walgreens,POINT (-74.1283434 40.0451916)
23114,NJ,cvs,POINT (-74.1807694 39.6519497)
23118,NJ,walgreens,POINT (-74.1219434 40.0715641)
23123,NJ,walgreens,POINT (-74.2545168 39.9820902)
23124,NJ,"walmart, wal-mart",POINT (-74.2382962 39.975607)
23131,NJ,"walmart, wal-mart",POINT (-74.1790426 39.8584539)
23136,ME,"walmart, wal-mart",POINT (-68.5245994 45.3559242)
23137,WI,"walmart, wal-mart",POINT (-87.6576848 45.0778458)
23146,MI,"walmart, wal-mart",POINT (-87.4598251 46.5474848)
23148,MI,walgreens,POINT (-87.0801431 45.7450457)
23150,MI,"walmart, wal-mart",POINT (-88.038004 45.807391)
23151,MI,walgreens,POINT (-88.0640811 45.8139869)
23152,MI,"walmart, wal-mart",POINT (-84.4823835 45.6260871)
23158,WI,"walmart, wal-mart",POINT (-91.4706911 46.0180376)
23161,WI,"walmart, wal-mart",POINT (-89.7215087 45.8896769)
23164,WI,"walmart, wal-mart",POINT (-90.3307564 45.1533753)
23172,NC,walgreens,POINT (-76.7332301 34.7234653)
23176,NJ,cvs,POINT (-74.2475858 39.9764919)
23177,NJ,"walmart, wal-mart",POINT (-74.1248448 40.0726727)
23181,NJ,cvs,POINT (-74.1946589 39.7908899)
23182,NJ,walgreens,POINT (-74.1562626 39.9168302)
23183,NJ,walgreens,POINT (-74.0491344 40.0830044)
23196,MI,walgreens,POINT (-83.4720482 45.0610175)
23203,MI,walgreens,POINT (-84.971611 45.3697114)
23204,MI,"walmart, wal-mart",POINT (-87.0825982 45.7526652)
23206,MI,walgreens,POINT (-84.9103171 45.3897267)
23207,MI,walgreens,POINT (-84.3530353 46.4804133)
23211,MI,"walmart, wal-mart",POINT (-84.3795549 46.4656658)
23216,ME,"walmart, wal-mart",POINT (-67.8424261 46.1431916)
23217,ME,"walmart, wal-mart",POINT (-67.278918 45.1749612)
23219,WI,walgreens,POINT (-89.6985068 45.8971887)
23220,WI,"walmart, wal-mart",POINT (-89.382981 45.6359759)
23223,WI,walgreens,POINT (-89.149088 45.1614471)
23224,WI,walgreens,POINT (-89.6823801 45.1823246)
23225,WI,"walmart, wal-mart",POINT (-89.1427419 45.1632795)
23227,WI,"walmart, wal-mart",POINT (-89.6493893 45.1798702)
23228,WI,walgreens,POINT (-91.4843423 46.0115564)
23242,NJ,cvs,POINT (-74.1266019 40.0934877)
23243,NJ,cvs,POINT (-74.177118 40.0863468)
23247,NJ,walgreens,POINT (-74.1653364 39.954363)
23248,NJ,cvs,POINT (-74.0719064 39.9484635)
23249,NJ,"walmart, wal-mart",POINT (-74.2754385 39.7005092)
23263,WI,walgreens,POINT (-87.6383544 45.0988156)
23269,MI,"walmart, wal-mart",POINT (-83.4765196 45.0639769)
23271,MI,walgreens,POINT (-87.4205538 46.5452727)
23277,WI,"walmart, wal-mart",POINT (-90.8504222 46.6033084)
23293,NJ,cvs,POINT (-74.0493955 40.0850508)
23294,NJ,cvs,POINT (-74.1470013 40.0092185)
23299,NJ,walgreens,POINT (-74.1463447 40.015614)
23300,NJ,walgreens,POINT (-74.2215681 40.0440543)
23301,NJ,cvs,POINT (-74.1737758 39.8624536)
23302,NJ,walgreens,POINT (-74.2426037 39.7570845)
23307,ME,"walmart, wal-mart",POINT (-68.0144899 46.6974934)
23316,MI,"walmart, wal-mart",POINT (-84.9739595 45.3502)
23317,MI,"walmart, wal-mart",POINT (-88.5882779 47.1064423)
23318,MI,"walmart, wal-mart",POINT (-90.1270786 46.4702095)
23319,MI,walgreens,POINT (-85.2610081 45.3027621)
23320,MI,walgreens,POINT (-90.1558076 46.4638258)
23321,MI,walgreens,POINT (-84.4789859 45.6295862)
23334,WI,walgreens,POINT (-89.3796085 45.6341758)
23337,WI,"walmart, wal-mart",POINT (-91.1139371 45.4572749)
23408,MI,cvs,POINT (-87.6188142 45.1082333)
23414,WI,walgreens,POINT (-89.2534929 45.9151513)
23430,LA,"walmart, wal-mart",POINT (-90.9803214 30.0951018)
23431,LA,cvs,POINT (-90.2392728 30.0024578)
23432,LA,cvs,POINT (-90.0492561 29.8758397)
23434,LA,"walmart, wal-mart",POINT (-90.179552 29.9495442)
23435,LA,cvs,POINT (-90.1990718 30.0161818)
23436,LA,cvs,POINT (-90.1592395 29.9761195)
23437,LA,walgreens,POINT (-90.0975656 29.8758498)
23438,LA,"walmart, wal-mart",POINT (-90.0932809 29.8786984)
23442,LA,walgreens,POINT (-90.0594418 29.8920291)
23443,LA,walgreens,POINT (-90.21263 29.983877)
23444,LA,walgreens,POINT (-90.1875874 30.0170032)
23445,LA,walgreens,POINT (-90.0483644 29.9154856)
23454,LA,walgreens,POINT (-90.1038641 29.9397766)
23455,LA,walgreens,POINT (-90.0576686 29.9689134)
23457,LA,cvs,POINT (-90.6767256 29.5928001)
23458,LA,cvs,POINT (-90.7419892 29.606606)
23463,LA,walgreens,POINT (-91.2030329 29.7019641)
23466,LA,"walmart, wal-mart",POINT (-90.8183555 29.8095685)
23468,LA,"walmart, wal-mart",POINT (-89.9839335 29.9590616)
23471,LA,cvs,POINT (-90.2001303 30.0054147)
23473,LA,cvs,POINT (-90.0205812 29.8816577)
23482,LA,cvs,POINT (-90.1082946 29.9250388)
23483,LA,walgreens,POINT (-90.0587275 29.9996684)
23484,LA,walgreens,POINT (-89.9905097 30.0269916)
23489,LA,walgreens,POINT (-90.0969463 29.8957911)
23492,LA,walgreens,POINT (-90.2205254 29.9612662)
23493,LA,walgreens,POINT (-90.1127405 30.0213249)
23494,LA,"walmart, wal-mart",POINT (-90.2681625 30.025066)
23496,LA,walgreens,POINT (-90.0632168 29.9564969)
23497,LA,walgreens,POINT (-89.9560554 30.0387579)
23498,LA,walgreens,POINT (-90.0713434 29.9542047)
23505,LA,walgreens,POINT (-90.7468355 29.6047447)
23506,LA,walgreens,POINT (-90.7037411 29.5881042)
23507,LA,cvs,POINT (-90.3154532 29.4712783)
23508,LA,cvs,POINT (-90.816914 29.8004735)
23512,LA,walgreens,POINT (-89.922363 29.9359989)
23514,LA,cvs,POINT (-91.1953308 29.6989943)
23515,LA,walgreens,POINT (-90.501435 30.0726657)
23516,LA,walgreens,POINT (-90.3878686 29.9017031)
23524,LA,walgreens,POINT (-90.8083594 29.7810507)
23525,LA,"walmart, wal-mart",POINT (-90.0449739 29.8616691)
23536,LA,cvs,POINT (-90.0704468 29.9535446)
23538,LA,walgreens,POINT (-90.1203681 29.9566227)
23539,LA,walgreens,POINT (-90.0997264 29.9747133)
23540,LA,cvs,POINT (-90.1581067 30.0138205)
23541,LA,walgreens,POINT (-90.2194552 30.0059057)
23542,LA,walgreens,POINT (-90.0480898 29.8763506)
23543,LA,walgreens,POINT (-90.2568597 30.0203956)
23546,LA,walgreens,POINT (-90.0309661 29.9013785)
23551,LA,"walmart, wal-mart",POINT (-90.0573239 29.895421)
23552,LA,"walmart, wal-mart",POINT (-90.2249143 30.0070679)
23558,LA,walgreens,POINT (-90.1137931 29.9159349)
23560,LA,walgreens,POINT (-90.1335877 29.9447262)
23561,LA,walgreens,POINT (-90.0606126 30.0227769)
23562,LA,walgreens,POINT (-90.0718055 29.9823795)
23564,LA,walgreens,POINT (-90.0393316 30.0036877)
23567,LA,cvs,POINT (-90.7031645 29.592445)
23569,LA,walgreens,POINT (-90.8186746 29.7998011)
23570,LA,cvs,POINT (-90.3739614 29.9194297)
23571,LA,"walmart, wal-mart",POINT (-90.6925313 29.5846159)
23572,LA,walgreens,POINT (-90.7454348 29.5836026)
23573,LA,cvs,POINT (-90.3640064 29.9872829)
23576,LA,"walmart, wal-mart",POINT (-91.5130084 29.8141366)
23579,LA,cvs,POINT (-90.283426 29.982285)
23582,LA,"walmart, wal-mart",POINT (-90.5543745 29.6911059)
23587,LA,walgreens,POINT (-90.2375898 30.0312721)
23602,LA,"walmart, wal-mart",POINT (-90.0701871 29.9251859)
23605,LA,walgreens,POINT (-90.0749128 29.9551384)
23606,LA,walgreens,POINT (-90.0068766 29.9343058)
23607,LA,walgreens,POINT (-90.9835241 30.0952913)
23609,LA,cvs,POINT (-90.2564751 30.0218131)
23611,LA,cvs,POINT (-90.200765 29.9113538)
23612,LA,walgreens,POINT (-90.1051865 29.8559044)
23616,LA,walgreens,POINT (-90.030434 29.8795355)
23617,LA,walgreens,POINT (-90.2700257 30.0235675)
23618,LA,walgreens,POINT (-90.1771865 29.9758964)
23619,LA,walgreens,POINT (-90.1400634 29.9877172)
23621,LA,walgreens,POINT (-90.144542 29.8974877)
23624,LA,"walmart, wal-mart",POINT (-90.2376273 30.0204962)
23627,LA,"walmart, wal-mart",POINT (-90.020482 29.9113686)
23629,LA,cvs,POINT (-90.1354903 30.0027015)
23631,LA,cvs,POINT (-90.2170991 29.9574562)
23633,LA,walgreens,POINT (-90.0134748 29.921633)
23635,LA,walgreens,POINT (-89.9797682 30.0439871)
23636,LA,walgreens,POINT (-90.0782714 29.9362096)
23637,LA,walgreens,POINT (-90.0869258 29.9240284)
23639,LA,walgreens,POINT (-90.7587177 29.6367456)
23641,LA,"walmart, wal-mart",POINT (-90.7518793 29.6076755)
23642,LA,cvs,POINT (-90.5662738 29.7039203)
23646,LA,"walmart, wal-mart",POINT (-90.3724212 29.9046652)
23647,LA,"walmart, wal-mart",POINT (-91.2671373 29.6837723)
23648,LA,"walmart, wal-mart",POINT (-90.4982481 30.074811)
23649,LA,walgreens,POINT (-89.9645761 29.9423425)
