STATE,geometry
NY,POINT (-75.995 42.0976)
NY,POINT (-73.2202 40.8067)
NY,POINT (-73.3896 40.8556)
NY,POINT (-72.6791 40.9292)
NY,POINT (-73.8231 40.7642)
NY,POINT (-76.17 43.0931)
NY,POINT (-73.8402 40.9128)
NY,POINT (-73.8765 40.8716)
NY,POINT (-73.3007 40.829)
NY,POINT (-76.1362 43.0591)
NY,POINT (-76.2413 43.169)
NY,POINT (-76.261 43.0412)
NY,POINT (-76.0183 43.0392)
NY,POINT (-76.2036 42.5998)
NY,POINT (-73.8822 40.968)
NY,POINT (-73.4146 40.7025)
NY,POINT (-73.9664 40.6304)
NY,POINT (-77.618 43.1131)
NY,POINT (-73.7057 40.7544)
NY,POINT (-74.0445 41.4948)
NY,POINT (-75.9152 42.0883)
NY,POINT (-75.9164 42.0859)
NY,POINT (-73.8611 40.8267)
NY,POINT (-73.9878 40.6394)
NY,POINT (-73.8672 40.8648)
NY,POINT (-73.9016 40.7161)
NY,POINT (-78.2057 43.0171)
NY,POINT (-73.9427 40.6604)
NY,POINT (-74.0037 41.0938)
NY,POINT (-73.9641 41.5282)
NY,POINT (-73.9178 40.8424)
NY,POINT (-73.8597 40.8567)
NY,POINT (-73.9334 40.7514)
NY,POINT (-74.176 40.5404)
NY,POINT (-75.5195 42.5306)
NY,POINT (-73.8926 40.8187)
NY,POINT (-73.903 40.7416)
NY,POINT (-73.7427 40.7307)
NY,POINT (-73.9319 40.7953)
NY,POINT (-73.9793 40.6892)
NY,POINT (-78.427 42.0916)
NY,POINT (-74.983 43.0272)
NY,POINT (-73.4945 40.7392)
NY,POINT (-73.0187 40.7661)
NY,POINT (-75.3899 43.2069)
NY,POINT (-75.0846 42.4451)
NY,POINT (-72.5343 40.876)
NY,POINT (-73.6329 40.6232)
NY,POINT (-75.499 44.6927)
NY,POINT (-73.6457 40.7926)
NY,POINT (-73.9496 40.6562)
NY,POINT (-73.7901 40.7389)
NY,POINT (-74.0137 41.933)
NY,POINT (-75.1895 43.089)
NY,POINT (-77.7915 42.7977)
NY,POINT (-77.6084 43.196)
NY,POINT (-73.5914 40.7059)
NY,POINT (-73.861 40.894)
NY,POINT (-73.9407 40.8413)
NY,POINT (-77.6372 43.1484)
NY,POINT (-78.8698 42.8692)
NY,POINT (-74.8489 43.0443)
NY,POINT (-73.934 40.6595)
NY,POINT (-75.5462 42.8273)
NY,POINT (-75.2755 43.0981)
NY,POINT (-77.5005 43.1951)
NJ,POINT (-74.3686 40.4168)
NJ,POINT (-74.2168 40.7566)
NJ,POINT (-74.7634 40.254)
NJ,POINT (-74.2997 40.6657)
NJ,POINT (-74.2164 40.8119)
NJ,POINT (-74.2487 40.7214)
NJ,POINT (-74.069 40.7071)
NJ,POINT (-74.1781 40.7709)
NJ,POINT (-74.7509 40.2349)
NJ,POINT (-74.1891 40.7455)
NJ,POINT (-74.2883 40.6972)
NJ,POINT (-74.8194 39.9806)
NJ,POINT (-74.2429 39.9688)
NJ,POINT (-74.1955 40.41)
NJ,POINT (-75.0026 39.9231)
NJ,POINT (-75.4672 39.5718)
NJ,POINT (-74.4314 40.5803)
NJ,POINT (-74.6369 40.3244)
NJ,POINT (-74.2988 40.2858)
NJ,POINT (-74.2946 40.5917)
NJ,POINT (-74.0466 40.2056)
NJ,POINT (-74.9385 40.0238)
NJ,POINT (-74.2173 40.7674)
NJ,POINT (-74.0095 40.9825)
NJ,POINT (-74.0146 40.8865)
NJ,POINT (-74.4997 40.4481)
NJ,POINT (-74.7869 40.2525)
NJ,POINT (-74.3438 40.6814)
NJ,POINT (-74.0289 40.7564)
NJ,POINT (-74.518 40.5821)
NJ,POINT (-74.2326 40.7656)
NJ,POINT (-75.1447 39.8435)
NJ,POINT (-74.4301 39.3615)
NJ,POINT (-73.9678 40.9036)
NJ,POINT (-74.0485 40.2772)
NJ,POINT (-74.2897 39.7245)
NJ,POINT (-74.2671 40.5079)
NJ,POINT (-74.3143 40.4073)
NJ,POINT (-74.0296 40.7716)
NJ,POINT (-74.4609 40.8422)
NJ,POINT (-74.3101 40.2403)
NJ,POINT (-74.0476 40.7581)
NJ,POINT (-74.1889 40.7991)
NJ,POINT (-75.1743 40.6889)
NJ,POINT (-74.8365 40.0819)
NJ,POINT (-74.841 40.5105)
NJ,POINT (-74.9967 39.4777)
NJ,POINT (-74.6278 40.8799)
NJ,POINT (-74.4848 40.4871)
NJ,POINT (-74.2118 40.0943)
NJ,POINT (-74.4056 40.6075)
NJ,POINT (-74.3475 40.5747)
NJ,POINT (-75.0002 39.9065)
NJ,POINT (-74.1198 40.6618)
NJ,POINT (-74.137 40.0812)
NJ,POINT (-74.1116 40.0386)
NJ,POINT (-74.1517 40.7428)
NJ,POINT (-75.2016 39.7552)
NJ,POINT (-75.0509 39.7253)
NJ,POINT (-74.9763 39.6709)
NJ,POINT (-74.6394 39.4498)
NJ,POINT (-75.2113 39.4612)
NJ,POINT (-73.9846 40.8875)
NJ,POINT (-74.9865 39.846)
NJ,POINT (-74.2511 40.631)
NJ,POINT (-75.2016 39.7552)
NJ,POINT (-74.1918 40.6522)
NJ,POINT (-74.2904 40.6673)
PR,POINT (-66.1036 18.4659)
PR,POINT (-66.1036 18.4659)
PR,POINT (-66.1036 18.4659)
PR,POINT (-66.6075 17.9906)
PR,POINT (-66.1798 18.373)
PR,POINT (-66.0424 18.2188)
PR,POINT (-67.0397 18.1133)
PR,POINT (-66.6075 17.9906)
PR,POINT (-67.1458 18.4559)
PR,POINT (-65.7885 18.138)
PR,POINT (-66.6075 17.9906)
PR,POINT (-66.3983 18.4431)
PR,POINT (-67.1458 18.4559)
PR,POINT (-65.6114 18.3594)
PR,POINT (-67.1338 18.1819)
PR,POINT (-66.7114 18.4022)
PR,POINT (-66.4903 18.4455)
PR,POINT (-66.1148 18.4338)
PR,POINT (-66.8819 18.296)
PR,POINT (-66.9722 18.3236)
PR,POINT (-67.0282 18.4803)
PR,POINT (-66.1997 18.4319)
PR,POINT (-65.8839 18.3331)
PR,POINT (-66.0301 18.4444)
PR,POINT (-66.1742 18.3267)
PR,POINT (-65.4604 18.1233)
PR,POINT (-66.2298 18.298)
PR,POINT (-65.9018 18.2065)
