STATE,NAME,geometry
WA,"walmart, wal-mart",POINT (-119.2740629 47.1413094)
MT,"walmart, wal-mart",POINT (-114.0469253 46.8315986)
WA,"walmart, wal-mart",POINT (-117.5584132 47.6456743)
WA,"walmart, wal-mart",POINT (-122.2524626 47.8486452)
WA,"walmart, wal-mart",POINT (-117.191252 47.6669138)
OR,"walmart, wal-mart",POINT (-121.5385656 45.7117457)
ID,"walmart, wal-mart",POINT (-116.5435563 48.3077556)
WA,"walmart, wal-mart",POINT (-122.2211403 47.4720703)
WA,"walmart, wal-mart",POINT (-119.3079349 46.2558581)
WA,"walmart, wal-mart",POINT (-119.1772329 46.1826585)
WA,"walmart, wal-mart",POINT (-117.049413 46.4228608)
MT,"walmart, wal-mart",POINT (-111.9906488 46.5934442)
WA,"walmart, wal-mart",POINT (-122.6620369 48.2888374)
WA,"walmart, wal-mart",POINT (-122.6625861 47.7570775)
WA,"walmart, wal-mart",POINT (-119.1882358 46.271941)
WA,"walmart, wal-mart",POINT (-119.5405888 47.3045091)
WA,"walmart, wal-mart",POINT (-122.2972467 47.1059873)
WA,"walmart, wal-mart",POINT (-122.2887133 47.1610383)
WA,"walmart, wal-mart",POINT (-122.5168822 47.1938666)
WA,"walmart, wal-mart",POINT (-122.1885822 48.0789861)
WA,"walmart, wal-mart",POINT (-117.445737 47.6991011)
WA,"walmart, wal-mart",POINT (-118.3841102 46.0331487)
WA,"walmart, wal-mart",POINT (-122.4821001 48.8016635)
WA,"walmart, wal-mart",POINT (-120.4802212 46.6013884)
OR,"walmart, wal-mart",POINT (-122.879963 45.1477588)
OR,"walmart, wal-mart",POINT (-122.5748099 45.4912861)
OR,"walmart, wal-mart",POINT (-119.2865016 45.8505804)
OR,"walmart, wal-mart",POINT (-118.058182 45.3355283)
WA,"walmart, wal-mart",POINT (-123.134044 48.0801593)
